Unnamed: 0,Date,Open,High,Low,close,Volume,dc_next_state,predicted_state
269,2023-01-31,90.3000030517578,96.25,89.05000305175781,94.9499969482422,59004021.0,1.0,1.0
270,2023-02-01,97.0,97.25,89.05000305175781,90.9499969482422,44092961.0,1.0,1.0
271,2023-02-02,89.55000305175781,93.5,88.30000305175781,93.0999984741211,24502896.0,1.0,1.0
272,2023-02-03,93.4000015258789,94.4000015258789,91.6999969482422,93.8499984741211,15906920.0,0.0,1.0
273,2023-02-06,93.5,95.0,93.1999969482422,94.5,7015869.0,1.0,0.0
274,2023-02-07,94.5,95.0999984741211,93.75,94.4499969482422,10315670.0,1.0,1.0
275,2023-02-08,94.9499969482422,96.3000030517578,94.3499984741211,96.0999984741211,11577350.0,1.0,1.0
276,2023-02-09,96.3499984741211,96.6999969482422,95.5500030517578,95.8000030517578,6577385.0,1.0,1.0
277,2023-02-10,95.5500030517578,96.6500015258789,95.3499984741211,96.25,10685751.0,1.0,1.0
278,2023-02-13,96.25,97.1999969482422,94.4499969482422,94.6500015258789,13582939.0,0.0,1.0
279,2023-02-14,94.8000030517578,95.1500015258789,93.0999984741211,94.5999984741211,9624926.0,1.0,0.0
280,2023-02-15,94.0500030517578,94.8000030517578,93.4000015258789,94.6500015258789,11575131.0,1.0,1.0
281,2023-02-16,95.9000015258789,98.4000015258789,94.25,97.75,32927840.0,1.0,1.0
282,2023-02-17,97.5500030517578,98.6500015258789,96.1999969482422,96.4499969482422,20383244.0,1.0,1.0
283,2023-02-20,96.6999969482422,96.75,94.1999969482422,94.9000015258789,17505922.0,1.0,1.0
284,2023-02-21,95.9499969482422,96.1999969482422,94.5999984741211,95.5500030517578,11933886.0,1.0,1.0
285,2023-02-22,95.6999969482422,96.1500015258789,94.8000030517578,95.0,14589841.0,1.0,1.0
286,2023-02-23,95.0999984741211,95.6999969482422,93.6500015258789,95.4000015258789,16196352.0,1.0,1.0
287,2023-02-24,95.6500015258789,95.9000015258789,95.0,95.3499984741211,8061923.0,1.0,1.0
288,2023-02-27,95.3499984741211,95.6999969482422,93.1500015258789,95.4000015258789,13928820.0,1.0,1.0
289,2023-02-28,95.1500015258789,96.1500015258789,94.4000015258789,94.5999984741211,10965145.0,1.0,1.0
290,2023-03-01,95.1999969482422,97.0999984741211,94.8000030517578,97.0500030517578,14285091.0,1.0,1.0
291,2023-03-02,97.1999969482422,97.5500030517578,96.1999969482422,96.6999969482422,10048980.0,1.0,1.0
292,2023-03-03,97.25,97.6999969482422,95.5999984741211,95.8499984741211,7938348.0,1.0,1.0
293,2023-03-06,96.3499984741211,97.25,95.9000015258789,96.4499969482422,8289319.0,1.0,1.0
294,2023-03-08,96.25,96.4000015258789,94.5,96.0999984741211,14292676.0,1.0,1.0
295,2023-03-09,96.1500015258789,96.9000015258789,95.25,95.4499969482422,7884249.0,1.0,1.0
297,2023-03-13,94.0500030517578,94.9000015258789,91.9000015258789,92.3499984741211,11482697.0,1.0,1.0
298,2023-03-14,92.8499984741211,92.9499969482422,91.1999969482422,92.75,14285446.0,1.0,1.0
299,2023-03-15,93.5,94.25,92.1999969482422,92.5999984741211,8318506.0,1.0,1.0
300,2023-03-16,92.6999969482422,92.6999969482422,89.6500015258789,91.9000015258789,12278142.0,1.0,1.0
301,2023-03-17,93.0999984741211,94.6999969482422,92.9000015258789,93.4000015258789,13158718.0,1.0,1.0
302,2023-03-20,93.0,93.3499984741211,91.75,92.6500015258789,6579446.0,1.0,1.0
303,2023-03-21,93.0,93.4499969482422,92.3499984741211,93.0999984741211,5886671.0,0.0,1.0
304,2023-03-22,93.5,93.9499969482422,92.5,92.6500015258789,6096408.0,1.0,0.0
305,2023-03-23,92.3000030517578,92.75,90.8499984741211,92.0999984741211,9969670.0,1.0,1.0
306,2023-03-24,93.9499969482422,94.5,91.1999969482422,91.5500030517578,16650432.0,1.0,1.0
307,2023-03-27,93.0999984741211,93.75,91.3499984741211,91.75,15959308.0,1.0,1.0
308,2023-03-28,91.75,92.5,90.0,90.3000030517578,14999850.0,1.0,1.0
309,2023-03-29,90.1999969482422,92.0500030517578,89.9000015258789,91.5500030517578,36103221.0,1.0,1.0
310,2023-03-31,94.25,98.4499969482422,94.25,97.5500030517578,64455094.0,1.0,1.0
311,2023-04-03,98.9499969482422,99.0,95.8000030517578,96.5999984741211,24154016.0,1.0,1.0
312,2023-04-05,95.0500030517578,98.4499969482422,95.0500030517578,98.25,24875169.0,1.0,1.0
313,2023-04-06,97.5999984741211,99.0,97.5500030517578,98.75,11440418.0,1.0,1.0
314,2023-04-10,98.9000015258789,100.5500030517578,98.75,99.9000015258789,10870304.0,1.0,1.0
315,2023-04-11,100.4000015258789,100.9499969482422,98.8000030517578,100.0,8458648.0,1.0,1.0
316,2023-04-12,100.1500015258789,101.0999984741211,99.5,100.8000030517578,8938731.0,1.0,1.0
317,2023-04-13,100.8000030517578,101.8000030517578,100.5,100.9000015258789,9153834.0,1.0,1.0
318,2023-04-17,101.0,101.5,100.0,101.4000015258789,8323162.0,1.0,1.0
319,2023-04-18,101.4000015258789,103.8499984741211,101.1999969482422,102.9499969482422,19758227.0,1.0,1.0
320,2023-04-19,103.0,103.0999984741211,101.25,101.4000015258789,11271768.0,1.0,1.0
321,2023-04-20,101.5,103.3000030517578,101.3499984741211,102.8499984741211,13241812.0,0.0,1.0
322,2023-04-21,102.6999969482422,103.5,102.1999969482422,102.8000030517578,5625649.0,0.0,0.0
323,2023-04-24,102.8000030517578,103.1999969482422,101.5,101.8000030517578,5994078.0,0.0,0.0
324,2023-04-25,101.8000030517578,102.0,100.75,101.1500015258789,5696053.0,1.0,0.0
325,2023-04-26,100.8000030517578,101.9000015258789,100.4000015258789,101.6500015258789,4576455.0,1.0,1.0
326,2023-04-27,101.1999969482422,102.0999984741211,101.1500015258789,101.4499969482422,5362153.0,0.0,1.0
327,2023-04-28,101.9499969482422,103.4499969482422,101.25,103.3000030517578,11812226.0,1.0,0.0
328,2023-05-02,104.0,105.0999984741211,103.5,104.3000030517578,13598952.0,1.0,1.0
329,2023-05-03,104.1500015258789,106.5500030517578,103.6500015258789,106.3499984741211,16034319.0,1.0,1.0
330,2023-05-04,106.9499969482422,108.25,106.5,107.25,15414305.0,0.0,1.0
331,2023-05-05,107.0500030517578,107.9499969482422,105.8000030517578,106.3000030517578,9315810.0,0.0,0.0
332,2023-05-08,106.3000030517578,107.5,106.0,107.3000030517578,6721354.0,1.0,0.0
333,2023-05-09,107.1999969482422,108.1500015258789,106.5999984741211,107.5500030517578,10063354.0,1.0,1.0
334,2023-05-10,107.9000015258789,108.5999984741211,107.25,108.0500030517578,10360986.0,0.0,1.0
335,2023-05-11,108.25,109.0,107.5,108.5999984741211,9435021.0,0.0,0.0
336,2023-05-12,108.6500015258789,108.6500015258789,106.5999984741211,107.3000030517578,6855025.0,0.0,0.0
337,2023-05-15,107.0999984741211,108.5999984741211,106.9000015258789,107.6500015258789,7833289.0,0.0,0.0
338,2023-05-16,107.6999969482422,109.0999984741211,107.4000015258789,108.4499969482422,9051577.0,0.0,0.0
339,2023-05-17,108.8000030517578,109.75,107.9499969482422,108.25,9456088.0,0.0,0.0
340,2023-05-18,108.5,109.25,107.25,107.8000030517578,7220608.0,0.0,0.0
341,2023-05-19,107.8000030517578,107.8499984741211,105.6999969482422,107.0,9255095.0,1.0,0.0
342,2023-05-22,108.5500030517578,111.3000030517578,107.5999984741211,110.4499969482422,27946526.0,1.0,1.0
343,2023-05-23,110.9499969482422,111.0500030517578,107.75,107.9000015258789,15214733.0,1.0,1.0
344,2023-05-24,107.9000015258789,109.3000030517578,107.3000030517578,108.8000030517578,10722681.0,1.0,1.0
345,2023-05-25,108.0,110.75,108.0,109.5999984741211,11158044.0,0.0,1.0
346,2023-05-26,109.5500030517578,111.0,109.0999984741211,110.6999969482422,7958341.0,1.0,0.0
347,2023-05-29,111.0,111.8000030517578,110.1999969482422,111.4499969482422,10330215.0,1.0,1.0
348,2023-05-30,111.4499969482422,112.5999984741211,111.0,111.25,7803617.0,1.0,1.0
349,2023-05-31,110.5500030517578,112.4499969482422,110.1999969482422,112.1500015258789,15741522.0,1.0,1.0
350,2023-06-01,112.1999969482422,113.4499969482422,112.0,112.9000015258789,9185292.0,1.0,1.0
351,2023-06-02,113.4000015258789,113.5,112.0,113.3000030517578,9939324.0,1.0,1.0
352,2023-06-05,113.3499984741211,118.6500015258789,113.3499984741211,115.6500015258789,35214281.0,1.0,1.0
353,2023-06-06,116.25,118.5,115.9000015258789,118.0500030517578,18999553.0,1.0,1.0
354,2023-06-07,118.75,119.0,117.5,118.0500030517578,11262532.0,1.0,1.0
355,2023-06-08,118.5,118.6999969482422,116.4000015258789,117.5500030517578,11188999.0,1.0,1.0
356,2023-06-09,118.0,121.4499969482422,116.6999969482422,120.3499984741211,19873573.0,0.0,1.0
357,2023-06-12,120.9499969482422,123.9000015258789,118.75,119.0999984741211,24331332.0,0.0,0.0
358,2023-06-13,119.9000015258789,122.4499969482422,118.9000015258789,122.0999984741211,16552079.0,0.0,0.0
359,2023-06-14,122.3499984741211,123.1500015258789,121.0999984741211,121.4000015258789,8660080.0,0.0,0.0
360,2023-06-15,121.4000015258789,122.75,120.0500030517578,121.9499969482422,13948239.0,1.0,0.0
361,2023-06-16,122.3000030517578,127.25,121.6500015258789,125.1999969482422,32649860.0,0.0,1.0
362,2023-06-19,126.3499984741211,126.3499984741211,124.4499969482422,124.8499984741211,10053869.0,0.0,0.0
363,2023-06-20,125.0,126.75,123.9000015258789,125.1500015258789,15471361.0,0.0,0.0
364,2023-06-21,126.1500015258789,126.3000030517578,121.75,122.8000030517578,14141162.0,0.0,0.0
365,2023-06-22,123.5500030517578,127.3499984741211,122.8000030517578,123.4499969482422,25032998.0,0.0,0.0
366,2023-06-23,123.75,123.9000015258789,119.5,120.0500030517578,12413343.0,0.0,0.0
367,2023-06-26,121.0,122.5500030517578,120.0,121.4000015258789,17369553.0,0.0,0.0
368,2023-06-27,122.0999984741211,122.5999984741211,117.9000015258789,118.4000015258789,19093714.0,0.0,0.0
369,2023-06-28,119.1500015258789,122.4000015258789,118.0999984741211,120.75,61890385.0,0.0,0.0
370,2023-06-30,121.4000015258789,126.6999969482422,120.75,125.75,27973500.0,1.0,0.0
371,2023-07-03,126.0,126.0,122.6999969482422,123.75,15492508.0,1.0,1.0
372,2023-07-04,124.0,124.1999969482422,121.5500030517578,122.0500030517578,7595425.0,0.0,1.0
373,2023-07-05,122.5500030517578,123.75,121.0500030517578,121.75,15615891.0,1.0,0.0
374,2023-07-06,122.3000030517578,125.0999984741211,121.9000015258789,124.8000030517578,16906327.0,1.0,1.0
375,2023-07-07,124.3499984741211,125.9000015258789,123.6500015258789,124.0500030517578,22837962.0,1.0,1.0
376,2023-07-10,124.1999969482422,124.6500015258789,122.5,123.0,9068813.0,0.0,1.0
377,2023-07-11,123.4499969482422,128.64999389648438,123.4000015258789,127.4000015258789,46215137.0,0.0,0.0
378,2023-07-12,128.3000030517578,128.5,126.5500030517578,127.6500015258789,18031857.0,1.0,0.0
379,2023-07-13,127.75,128.8000030517578,125.0,125.5,12374030.0,1.0,1.0
380,2023-07-14,126.0,127.5,124.0999984741211,127.1500015258789,9577719.0,1.0,1.0
381,2023-07-17,127.8000030517578,128.25,126.4000015258789,127.1500015258789,9411535.0,1.0,1.0
382,2023-07-18,127.6999969482422,128.3000030517578,125.25,127.0999984741211,8994063.0,1.0,1.0
383,2023-07-19,127.75,127.75,126.6999969482422,126.9000015258789,8975718.0,1.0,1.0
384,2023-07-20,127.0,127.25,125.5500030517578,126.0,10187180.0,1.0,1.0
385,2023-07-21,126.3499984741211,126.6500015258789,124.75,124.9499969482422,9926528.0,1.0,1.0
386,2023-07-24,125.3499984741211,127.75,125.0,126.0,13121674.0,1.0,1.0
387,2023-07-25,126.5500030517578,127.1999969482422,125.3499984741211,127.0500030517578,7151050.0,0.0,1.0
388,2023-07-26,127.0500030517578,127.3499984741211,125.6500015258789,126.0,12681896.0,0.0,0.0
389,2023-07-27,126.1999969482422,128.8000030517578,126.0,127.25,11597763.0,0.0,0.0
390,2023-07-28,129.25,131.6999969482422,128.0,130.14999389648438,37245053.0,0.0,0.0
391,2023-07-31,130.3000030517578,131.0,128.85000610351562,130.6999969482422,16197160.0,1.0,0.0
392,2023-08-01,131.0,133.25,130.0500030517578,130.4499969482422,17079508.0,1.0,1.0
393,2023-08-02,130.4499969482422,130.6999969482422,123.6999969482422,125.3499984741211,20816954.0,1.0,1.0
394,2023-08-03,125.5500030517578,126.5,123.5,124.6500015258789,12415922.0,0.0,1.0
395,2023-08-04,126.3000030517578,128.0500030517578,125.5,127.5999984741211,10589274.0,0.0,0.0
396,2023-08-07,128.4499969482422,129.1999969482422,126.5999984741211,128.5500030517578,8339894.0,0.0,0.0
397,2023-08-08,128.6999969482422,130.0,127.5999984741211,129.14999389648438,12505272.0,1.0,0.0
398,2023-08-09,129.8000030517578,132.39999389648438,129.0,131.6999969482422,13111006.0,1.0,1.0
399,2023-08-10,131.60000610351562,133.14999389648438,129.10000610351562,129.39999389648438,11116731.0,1.0,1.0
400,2023-08-11,130.1999969482422,133.25,129.5500030517578,132.0500030517578,10967883.0,1.0,1.0
401,2023-08-14,131.9499969482422,131.9499969482422,129.4499969482422,130.5,8529502.0,1.0,1.0
402,2023-08-16,130.75,131.89999389648438,129.4499969482422,131.3000030517578,7062446.0,1.0,1.0
403,2023-08-17,131.4499969482422,131.60000610351562,128.25,128.6999969482422,7162118.0,1.0,1.0
404,2023-08-18,128.25,129.60000610351562,126.75,127.1500015258789,8997702.0,0.0,1.0
405,2023-08-21,127.1999969482422,129.6999969482422,127.1500015258789,129.25,5063202.0,0.0,0.0
406,2023-08-22,129.6999969482422,133.6999969482422,129.35000610351562,133.3000030517578,20596242.0,0.0,0.0
407,2023-08-23,133.9499969482422,135.39999389648438,132.8000030517578,133.39999389648438,19426832.0,1.0,0.0
408,2023-08-24,135.0500030517578,135.5,133.60000610351562,134.39999389648438,17543374.0,1.0,1.0
409,2023-08-25,137.25,137.9499969482422,133.0500030517578,133.39999389648438,33919926.0,1.0,1.0
410,2023-08-28,136.10000610351562,136.39999389648438,134.60000610351562,134.89999389648438,13346571.0,1.0,1.0
411,2023-08-29,135.3000030517578,135.85000610351562,134.10000610351562,134.5500030517578,11118400.0,1.0,1.0
412,2023-08-30,135.5,135.5,134.25,134.5500030517578,12555619.0,1.0,1.0
413,2023-08-31,134.5500030517578,135.0500030517578,132.1999969482422,133.1999969482422,14954352.0,0.0,1.0
414,2023-09-01,134.0500030517578,138.39999389648438,133.89999389648438,137.85000610351562,23415545.0,0.0,0.0
415,2023-09-04,139.5,142.35000610351562,139.1999969482422,140.5500030517578,28262276.0,0.0,0.0
416,2023-09-05,141.3000030517578,141.89999389648438,139.1999969482422,139.6999969482422,11695197.0,1.0,0.0
417,2023-09-06,140.5,140.75,137.75,138.3000030517578,10151022.0,0.0,1.0
418,2023-09-07,138.4499969482422,141.0,137.60000610351562,139.85000610351562,18438943.0,0.0,0.0
419,2023-09-08,140.5500030517578,144.3000030517578,140.1999969482422,143.3000030517578,16579557.0,0.0,0.0
420,2023-09-11,144.35000610351562,147.14999389648438,143.0500030517578,144.6999969482422,19902175.0,0.0,0.0
421,2023-09-12,144.60000610351562,144.9499969482422,133.60000610351562,134.14999389648438,48752780.0,1.0,0.0
422,2023-09-13,135.0,136.9499969482422,133.3000030517578,135.85000610351562,19282289.0,1.0,1.0
423,2023-09-14,138.0,138.6999969482422,135.5,136.8000030517578,13197189.0,0.0,1.0
424,2023-09-15,137.5,138.1999969482422,135.10000610351562,135.6999969482422,9651337.0,0.0,0.0
425,2023-09-18,145.0,145.0,139.0,139.89999389648438,51859825.0,0.0,0.0
426,2023-09-20,140.0,140.10000610351562,136.25,136.89999389648438,19080613.0,0.0,0.0
427,2023-09-21,137.0,138.0,134.60000610351562,135.25,9531884.0,0.0,0.0
428,2023-09-22,134.14999389648438,136.89999389648438,134.0500030517578,136.0500030517578,12604969.0,0.0,0.0
429,2023-09-25,136.3000030517578,136.85000610351562,133.60000610351562,136.60000610351562,14984591.0,0.0,0.0
430,2023-09-26,136.60000610351562,138.3000030517578,135.89999389648438,137.64999389648438,12315581.0,1.0,0.0
431,2023-09-27,137.39999389648438,137.5500030517578,135.6999969482422,136.60000610351562,8713378.0,0.0,1.0
432,2023-09-28,136.89999389648438,138.0,134.60000610351562,135.0500030517578,22012674.0,0.0,0.0
433,2023-09-29,136.0,138.64999389648438,135.75,138.3000030517578,8504659.0,1.0,0.0
434,2023-10-03,137.89999389648438,140.60000610351562,137.1999969482422,139.1999969482422,19010910.0,1.0,1.0
435,2023-10-04,138.0,139.14999389648438,136.5500030517578,138.85000610351562,14912053.0,0.0,1.0
436,2023-10-05,139.5,141.35000610351562,138.10000610351562,138.9499969482422,15996620.0,0.0,0.0
437,2023-10-06,139.0,140.5,138.64999389648438,139.0,4987359.0,1.0,0.0
438,2023-10-09,136.1999969482422,137.60000610351562,135.0500030517578,135.75,10489249.0,1.0,1.0
439,2023-10-10,137.39999389648438,141.0,136.5,139.9499969482422,15593722.0,0.0,1.0
440,2023-10-11,139.9499969482422,140.5,137.5,137.75,10778916.0,1.0,0.0
441,2023-10-12,137.9499969482422,138.6999969482422,137.1999969482422,138.1999969482422,7567439.0,1.0,1.0
442,2023-10-13,136.3000030517578,138.1999969482422,136.3000030517578,137.4499969482422,8303230.0,1.0,1.0
443,2023-10-16,137.0,137.89999389648438,136.5500030517578,137.39999389648438,7785480.0,1.0,1.0
444,2023-10-17,137.5,138.89999389648438,137.5,138.5500030517578,6076896.0,1.0,1.0
445,2023-10-18,138.75,138.9499969482422,136.39999389648438,137.0500030517578,6806231.0,1.0,1.0
446,2023-10-19,136.0,137.1999969482422,135.0500030517578,137.0,7775836.0,1.0,1.0
447,2023-10-20,136.6999969482422,136.89999389648438,133.5,134.1999969482422,8982112.0,1.0,1.0
448,2023-10-23,134.3000030517578,135.89999389648438,131.39999389648438,132.6999969482422,19333777.0,1.0,1.0
449,2023-10-25,132.5,134.64999389648438,129.25,131.1999969482422,10225867.0,1.0,1.0
450,2023-10-26,130.0,130.1999969482422,127.0,128.85000610351562,18167694.0,1.0,1.0
451,2023-10-27,129.25,132.85000610351562,129.25,132.1999969482422,8761931.0,1.0,1.0
452,2023-10-30,133.5,133.9499969482422,130.8000030517578,131.9499969482422,9052085.0,1.0,1.0
453,2023-10-31,132.5,133.64999389648438,130.75,133.25,8098744.0,0.0,1.0
454,2023-11-01,133.75,134.5500030517578,132.0500030517578,132.39999389648438,10431945.0,0.0,0.0
455,2023-11-02,133.6999969482422,135.0,133.3000030517578,134.75,4885035.0,0.0,0.0
456,2023-11-03,135.14999389648438,137.0,134.75,135.9499969482422,9154983.0,0.0,0.0
457,2023-11-06,136.9499969482422,138.0,136.0,137.64999389648438,7070089.0,0.0,0.0
458,2023-11-07,137.5500030517578,138.9499969482422,136.6999969482422,138.0500030517578,8587321.0,0.0,0.0
459,2023-11-08,137.75,141.14999389648438,137.6999969482422,140.39999389648438,9755483.0,0.0,0.0
460,2023-11-09,139.9499969482422,139.9499969482422,137.60000610351562,137.9499969482422,5481774.0,1.0,0.0
461,2023-11-10,137.5,139.10000610351562,137.0500030517578,138.8000030517578,5781314.0,0.0,1.0
462,2023-11-13,139.14999389648438,144.1999969482422,139.0500030517578,143.39999389648438,20245049.0,1.0,0.0
463,2023-11-15,144.5,145.39999389648438,142.5,143.0500030517578,11440473.0,1.0,1.0
464,2023-11-16,143.25,144.35000610351562,142.1999969482422,142.60000610351562,11453235.0,1.0,1.0
465,2023-11-17,142.85000610351562,146.5,141.8000030517578,146.10000610351562,13496261.0,0.0,1.0
466,2023-11-20,146.39999389648438,146.75,143.14999389648438,143.85000610351562,7741502.0,0.0,0.0
467,2023-11-21,144.14999389648438,144.5500030517578,142.25,142.85000610351562,9972235.0,1.0,0.0
468,2023-11-22,143.25,143.4499969482422,140.14999389648438,141.85000610351562,7445272.0,0.0,1.0
469,2023-11-23,141.85000610351562,142.5500030517578,139.10000610351562,139.35000610351562,13138745.0,0.0,0.0
470,2023-11-24,139.9499969482422,142.14999389648438,137.35000610351562,140.35000610351562,19614754.0,0.0,0.0
471,2023-11-28,141.64999389648438,141.8000030517578,140.39999389648438,141.3000030517578,8595693.0,0.0,0.0
472,2023-11-29,142.0500030517578,142.64999389648438,140.5,141.0,14680789.0,0.0,0.0
473,2023-11-30,141.0,146.35000610351562,140.75,145.89999389648438,27591484.0,1.0,0.0
474,2023-12-01,147.9499969482422,150.3000030517578,146.75,147.4499969482422,34466616.0,1.0,1.0
475,2023-12-04,152.0,157.5,151.60000610351562,153.5500030517578,51416976.0,1.0,1.0
476,2023-12-05,153.6999969482422,155.10000610351562,149.9499969482422,152.0,29109123.0,1.0,1.0
477,2023-12-06,152.60000610351562,157.14999389648438,151.85000610351562,156.14999389648438,26688698.0,1.0,1.0
478,2023-12-07,161.8000030517578,161.8000030517578,158.25,160.35000610351562,51346222.0,1.0,1.0
479,2023-12-08,161.35000610351562,162.35000610351562,157.3000030517578,158.75,22869782.0,1.0,1.0
480,2023-12-11,159.8000030517578,163.25,159.14999389648438,161.25,22941648.0,1.0,1.0
481,2023-12-12,162.4499969482422,162.8000030517578,160.0,160.8000030517578,16306341.0,1.0,1.0
482,2023-12-13,160.1999969482422,163.89999389648438,159.39999389648438,162.85000610351562,16804086.0,1.0,1.0
483,2023-12-14,163.10000610351562,164.35000610351562,162.60000610351562,164.0,13887946.0,1.0,1.0
484,2023-12-15,166.0,170.1999969482422,165.25,169.0500030517578,39766631.0,1.0,1.0
485,2023-12-18,171.75,174.35000610351562,169.4499969482422,172.6999969482422,35901409.0,0.0,1.0
486,2023-12-19,172.89999389648438,174.39999389648438,171.10000610351562,173.0500030517578,14732129.0,0.0,0.0
487,2023-12-20,173.75,176.3000030517578,166.14999389648438,167.25,24511237.0,0.0,0.0
488,2023-12-21,165.0,171.85000610351562,164.0500030517578,170.64999389648438,22646625.0,1.0,0.0
489,2023-12-22,171.9499969482422,175.25,169.39999389648438,174.8000030517578,19640046.0,1.0,1.0
490,2023-12-26,178.0,184.5,178.0,181.9499969482422,52736391.0,1.0,1.0
491,2023-12-27,184.0,184.8999938964844,179.10000610351562,180.1999969482422,26206240.0,0.0,1.0
492,2023-12-28,181.5,184.25,180.8000030517578,182.6999969482422,20453485.0,0.0,0.0
493,2023-12-29,182.9499969482422,185.1999969482422,181.1000061035156,184.1999969482422,19305150.0,0.0,0.0
494,2024-01-01,184.8000030517578,187.0,184.4499969482422,184.9499969482422,18008785.0,1.0,0.0
495,2024-01-02,186.0,186.1999969482422,179.75,182.1499938964844,22790965.0,1.0,1.0
496,2024-01-03,182.3500061035156,184.6999969482422,180.6000061035156,182.3500061035156,18738690.0,1.0,1.0
497,2024-01-04,182.5,187.6499938964844,182.5,186.8999938964844,25403124.0,1.0,1.0
498,2024-01-05,187.6999969482422,188.6499938964844,184.0500030517578,185.9499969482422,22023938.0,1.0,1.0
499,2024-01-08,186.75,187.5,183.1999969482422,183.6000061035156,11472441.0,1.0,1.0
500,2024-01-09,184.8999938964844,186.6999969482422,184.1999969482422,184.6499938964844,11550790.0,0.0,1.0
501,2024-01-10,184.3999938964844,186.0,182.0500030517578,185.6000061035156,8701594.0,0.0,0.0
502,2024-01-11,187.0,187.6499938964844,183.8000030517578,184.3500061035156,10942508.0,0.0,0.0
503,2024-01-12,185.3500061035156,185.5,183.1000061035156,183.5,8853157.0,1.0,0.0
504,2024-01-15,184.8999938964844,189.8999938964844,184.1000061035156,188.6499938964844,24570393.0,1.0,1.0
505,2024-01-16,188.8999938964844,190.25,185.1000061035156,186.8000030517578,16471601.0,1.0,1.0
506,2024-01-17,186.3000030517578,188.5,183.8000030517578,185.6499938964844,16350370.0,0.0,1.0
507,2024-01-18,185.6499938964844,189.0,180.0,188.1999969482422,24831623.0,0.0,0.0
508,2024-01-19,190.0,193.6999969482422,190.0,191.8500061035156,22303305.0,1.0,0.0
509,2024-01-23,195.25,195.5,184.3999938964844,187.1000061035156,26628471.0,1.0,1.0
510,2024-01-24,186.8000030517578,190.1999969482422,184.0,189.25,14742783.0,1.0,1.0
511,2024-01-25,190.75,192.0,188.3000030517578,189.6999969482422,12592882.0,0.0,1.0
512,2024-01-29,190.0,193.6999969482422,187.5500030517578,190.8999938964844,28919512.0,1.0,0.0
513,2024-01-30,192.0,192.3500061035156,187.0,187.8999938964844,20894159.0,1.0,1.0
514,2024-01-31,188.1999969482422,189.1000061035156,184.8500061035156,185.8999938964844,23757415.0,0.0,1.0
515,2024-02-01,187.6999969482422,188.3999938964844,181.5500030517578,183.3999938964844,27835431.0,1.0,0.0
516,2024-02-02,185.0,187.75,183.8500061035156,184.6000061035156,27710061.0,1.0,1.0
517,2024-02-05,187.0,187.0,178.8000030517578,181.5500030517578,23880364.0,1.0,1.0
518,2024-02-06,182.3999938964844,183.5500030517578,180.6999969482422,183.1000061035156,12134363.0,0.0,1.0
519,2024-02-07,184.1499938964844,184.1499938964844,179.64999389648438,181.6999969482422,14192151.0,0.0,0.0
520,2024-02-08,182.1999969482422,187.1000061035156,181.75,184.8000030517578,29094709.0,1.0,0.0
521,2024-02-09,185.5,185.6999969482422,176.5,180.6499938964844,21081134.0,0.0,1.0
522,2024-02-12,181.25,183.1000061035156,173.64999389648438,174.64999389648438,19640568.0,1.0,0.0
523,2024-02-13,174.75,176.89999389648438,171.75,176.60000610351562,13961795.0,1.0,1.0
524,2024-02-14,177.25,182.1499938964844,175.3000030517578,181.6000061035156,23449380.0,1.0,1.0
525,2024-02-15,183.0,186.3000030517578,182.6000061035156,185.9499969482422,17335763.0,1.0,1.0
526,2024-02-16,189.0,190.3999938964844,186.8500061035156,188.3000030517578,29843059.0,0.0,1.0
527,2024-02-19,189.9499969482422,192.5,188.3000030517578,188.75,25343215.0,0.0,0.0
528,2024-02-20,189.1000061035156,191.4499969482422,186.25,190.6499938964844,17809897.0,0.0,0.0
529,2024-02-21,191.3000030517578,192.5500030517578,187.0,188.6999969482422,17870782.0,0.0,0.0
530,2024-02-22,189.75,196.0,188.6999969482422,194.75,31992371.0,0.0,0.0
531,2024-02-23,196.3000030517578,207.0,195.9499969482422,205.3000030517578,76179371.0,1.0,0.0
532,2024-02-26,205.6499938964844,206.8999938964844,202.8000030517578,204.25,27013630.0,1.0,1.0
533,2024-02-27,203.5500030517578,209.0,203.1000061035156,205.3500061035156,28877205.0,1.0,1.0
534,2024-02-28,206.1999969482422,209.0,201.4499969482422,205.6499938964844,38996363.0,0.0,1.0
535,2024-02-29,205.4499969482422,205.8999938964844,199.75,205.1000061035156,24059731.0,0.0,0.0
536,2024-03-01,205.9499969482422,208.0500030517578,204.8000030517578,205.6000061035156,12949604.0,0.0,0.0
537,2024-03-04,207.9499969482422,212.9499969482422,206.3500061035156,209.6000061035156,34272251.0,1.0,0.0
538,2024-03-05,211.0,213.75,209.8500061035156,210.75,24964592.0,0.0,1.0
539,2024-03-06,211.8000030517578,213.4499969482422,205.6000061035156,210.4499969482422,26236957.0,0.0,0.0
540,2024-03-07,211.4499969482422,216.8000030517578,211.1499938964844,215.1999969482422,41484038.0,1.0,0.0
541,2024-03-11,216.4499969482422,216.4499969482422,211.8999938964844,212.5500030517578,22800967.0,1.0,1.0
542,2024-03-12,211.0,211.3500061035156,201.5,204.25,34719550.0,0.0,1.0
543,2024-03-13,204.1000061035156,205.6000061035156,188.1999969482422,190.3000030517578,41620003.0,0.0,0.0
544,2024-03-14,189.0,197.1499938964844,186.25,195.25,34622781.0,0.0,0.0
545,2024-03-15,196.75,196.75,179.10000610351562,188.8500061035156,88781999.0,0.0,0.0
