Date,Adj Close,Close,High,Low,Open,Volume
,BEL.NS,BEL.NS,BEL.NS,BEL.NS,BEL.NS,BEL.NS
2022-09-19 00:00:00+00:00,107.50682067871094,110.5,113.75,110.0,112.3499984741211,18503444
2022-09-20 00:00:00+00:00,107.21492767333984,110.19999694824219,112.0999984741211,110.0,111.5,13735873
2022-09-21 00:00:00+00:00,105.51233673095703,108.44999694824219,110.55000305175781,107.6500015258789,110.4000015258789,16931740
2022-09-22 00:00:00+00:00,107.02035522460938,110.0,112.0,107.5999984741211,108.5999984741211,20701188
2022-09-23 00:00:00+00:00,103.7610855102539,106.6500015258789,111.0,106.0999984741211,110.55000305175781,15215768
2022-09-26 00:00:00+00:00,97.97225952148438,100.69999694824219,105.0,99.5,105.0,41567351
2022-09-27 00:00:00+00:00,97.0479965209961,99.75,101.8499984741211,98.44999694824219,101.25,28782718
2022-09-28 00:00:00+00:00,96.46426391601562,99.1500015258789,100.94999694824219,98.5999984741211,99.0,24892912
2022-09-29 00:00:00+00:00,96.31832122802734,99.0,100.69999694824219,98.3499984741211,99.9000015258789,74476855
2022-09-30 00:00:00+00:00,98.21549224853516,100.94999694824219,101.3499984741211,96.25,99.3499984741211,28502920
2022-10-03 00:00:00+00:00,95.783203125,98.44999694824219,103.0,98.0999984741211,101.44999694824219,21407465
2022-10-04 00:00:00+00:00,99.28570556640625,102.05000305175781,102.44999694824219,99.8499984741211,100.25,14768228
2022-10-06 00:00:00+00:00,101.81527709960938,104.6500015258789,105.0,102.4000015258789,102.94999694824219,20520361
2022-10-07 00:00:00+00:00,103.37194061279297,106.25,106.5,104.0,105.19999694824219,20045623
2022-10-10 00:00:00+00:00,101.62068176269531,104.44999694824219,105.5999984741211,103.94999694824219,105.0999984741211,11511957
2022-10-11 00:00:00+00:00,100.25862121582031,103.05000305175781,105.4000015258789,102.55000305175781,105.0,11739022
2022-10-12 00:00:00+00:00,100.45318603515625,103.25,103.44999694824219,101.0,102.6500015258789,6659580
2022-10-13 00:00:00+00:00,98.65330505371094,101.4000015258789,104.4000015258789,101.05000305175781,103.25,7795689
2022-10-14 00:00:00+00:00,98.0695571899414,100.80000305175781,103.5999984741211,100.44999694824219,103.0,7476515
2022-10-17 00:00:00+00:00,99.04247283935547,101.80000305175781,102.75,99.94999694824219,100.5,9943468
2022-10-18 00:00:00+00:00,103.0800552368164,105.94999694824219,106.9000015258789,102.05000305175781,102.3499984741211,21766333
2022-10-19 00:00:00+00:00,103.03141021728516,105.9000015258789,109.19999694824219,105.30000305175781,106.6500015258789,22878764
2022-10-20 00:00:00+00:00,105.07453155517578,108.0,109.1500015258789,106.55000305175781,106.80000305175781,25579790
2022-10-21 00:00:00+00:00,100.74506378173828,103.55000305175781,108.94999694824219,102.69999694824219,108.55000305175781,19880033
2022-10-24 00:00:00+00:00,101.9612045288086,104.80000305175781,105.3499984741211,104.3499984741211,104.5999984741211,3728536
2022-10-25 00:00:00+00:00,102.2044448852539,105.05000305175781,105.5,103.55000305175781,105.0,13217298
2022-10-27 00:00:00+00:00,104.9285888671875,107.8499984741211,108.9000015258789,105.19999694824219,105.6500015258789,29990758
2022-10-28 00:00:00+00:00,102.49630737304688,105.3499984741211,108.55000305175781,103.9000015258789,108.0,20059496
2022-10-31 00:00:00+00:00,103.95567321777344,106.8499984741211,107.19999694824219,105.1500015258789,105.9000015258789,12793983
2022-11-01 00:00:00+00:00,105.56098175048828,108.5,110.4000015258789,106.75,107.30000305175781,26521676
2022-11-02 00:00:00+00:00,104.19890594482422,107.0999984741211,110.25,106.80000305175781,108.5,19881462
2022-11-03 00:00:00+00:00,106.97169494628906,109.94999694824219,112.19999694824219,106.5,106.80000305175781,34173239
2022-11-04 00:00:00+00:00,105.99878692626953,108.94999694824219,111.4000015258789,108.5999984741211,110.5999984741211,22356935
2022-11-07 00:00:00+00:00,106.67984771728516,109.6500015258789,110.30000305175781,108.80000305175781,109.4000015258789,15333789
2022-11-09 00:00:00+00:00,105.12318420410156,108.05000305175781,111.19999694824219,107.6500015258789,110.19999694824219,17033165
2022-11-10 00:00:00+00:00,103.80973815917969,106.69999694824219,108.5,104.69999694824219,108.05000305175781,12937603
2022-11-11 00:00:00+00:00,104.39347839355469,107.30000305175781,108.44999694824219,106.69999694824219,108.0,11075218
2022-11-14 00:00:00+00:00,103.71244812011719,106.5999984741211,107.6500015258789,105.44999694824219,107.30000305175781,10547759
2022-11-15 00:00:00+00:00,104.15026092529297,107.05000305175781,107.4000015258789,105.44999694824219,106.69999694824219,11675691
2022-11-16 00:00:00+00:00,105.36640167236328,108.30000305175781,109.80000305175781,107.3499984741211,108.94999694824219,27372424
2022-11-17 00:00:00+00:00,107.60409545898438,110.5999984741211,111.3499984741211,108.0999984741211,108.19999694824219,26985734
2022-11-18 00:00:00+00:00,104.44213104248047,107.3499984741211,111.4000015258789,106.4000015258789,110.8499984741211,23962357
2022-11-21 00:00:00+00:00,102.93412017822266,105.80000305175781,107.19999694824219,104.5,107.0999984741211,16407321
2022-11-22 00:00:00+00:00,104.53941345214844,107.44999694824219,107.80000305175781,105.05000305175781,105.19999694824219,11999335
2022-11-23 00:00:00+00:00,104.00433349609375,106.9000015258789,109.0999984741211,106.3499984741211,108.0,21024176
2022-11-24 00:00:00+00:00,104.10162353515625,107.0,107.4000015258789,106.05000305175781,107.0,12820212
2022-11-25 00:00:00+00:00,104.24755859375,107.1500015258789,108.0,106.6500015258789,107.30000305175781,8834584
2022-11-28 00:00:00+00:00,104.49078369140625,107.4000015258789,108.75,106.94999694824219,107.0999984741211,11289089
2022-11-29 00:00:00+00:00,103.27464294433594,106.1500015258789,107.9000015258789,105.25,107.9000015258789,8717535
2022-11-30 00:00:00+00:00,102.25308227539062,105.0999984741211,106.55000305175781,104.1500015258789,106.5,27869373
2022-12-01 00:00:00+00:00,101.32881927490234,104.1500015258789,106.3499984741211,103.8499984741211,105.6500015258789,19098551
2022-12-02 00:00:00+00:00,103.27464294433594,106.1500015258789,106.44999694824219,104.30000305175781,104.55000305175781,13020973
2022-12-05 00:00:00+00:00,104.53941345214844,107.44999694824219,107.5999984741211,105.0,106.3499984741211,17476086
2022-12-06 00:00:00+00:00,102.83682250976562,105.69999694824219,108.4000015258789,105.5,107.25,13880227
2022-12-07 00:00:00+00:00,102.83682250976562,105.69999694824219,107.1500015258789,105.44999694824219,106.25,11943855
2022-12-08 00:00:00+00:00,102.44766998291016,105.30000305175781,105.5,104.25,105.0,15789329
2022-12-09 00:00:00+00:00,102.93412017822266,105.80000305175781,106.9000015258789,104.5,106.0,12630851
2022-12-12 00:00:00+00:00,101.71798706054688,104.55000305175781,106.55000305175781,104.0,106.0,19335542
2022-12-13 00:00:00+00:00,102.30172729492188,105.1500015258789,105.4000015258789,104.4000015258789,105.0999984741211,7421330
2022-12-14 00:00:00+00:00,102.59358978271484,105.44999694824219,105.6500015258789,104.8499984741211,105.1500015258789,6168426
